date,state,cases_pct,deaths_pct,people_fully_vaccinated_per_hundred,variants_total
2020-07-11,New York,0.02068073359301062,0.0016320858734376253,,
2020-07-11,North Carolina,0.008270885176528789,0.00014967076370688793,,
2020-07-11,North Dakota,0.005646097253260764,0.00012097830234206017,,
2020-07-11,Northern Mariana Islands,,,,
2020-07-11,Ohio,0.00551577627632103,0.0002607826451382977,,
2020-07-11,Oklahoma,0.005048062382708925,0.00010744902488095745,,
2020-07-11,Oregon,0.002903274249542436,5.757062261770926e-05,,
2020-07-11,Pennsylvania,0.007759408611292421,0.0005429522105894678,,
2020-07-11,Puerto Rico,0.0027653271787137714,4.930702955853084e-05,,
2020-07-11,Rhode Island,0.016384459370572518,0.0009237079682115746,,
2020-07-11,South Carolina,0.011037091965677447,0.00019189152378213956,,
2020-07-11,South Dakota,0.008624430022828013,0.0001261152230330364,,
2020-07-11,Tennessee,0.00901822242943975,0.00010945575980113934,,
2020-07-11,Texas,0.009262262645106122,0.00011497140328407243,,
2020-07-11,Utah,0.009546029192046892,6.961433004416569e-05,,
2020-07-11,Vermont,0.002052875545820086,8.960329740134437e-05,,
2020-07-11,Virgin Islands,,,,
2020-07-11,Virginia,0.008293781126044033,0.00023318905404399976,,
2020-07-11,Washington,0.005665491691087441,0.000195494147788092,,
2020-07-11,West Virginia,0.0022667455416843897,5.2486148577352006e-05,,
2020-07-11,Wisconsin,0.006765720717555777,0.00014346546808680752,,
2020-07-11,Wyoming,0.003160684454038595,3.6092644662757204e-05,,
2020-07-12,Alabama,0.011015524145473084,0.00023043653436608368,,
2020-07-12,Alaska,0.002399406377113021,2.031100206359781e-05,,
2020-07-12,Arizona,0.0176312874414199,0.0003223120092533345,,
2020-07-12,Arkansas,0.009485162359885124,0.00010733377225378518,,
2020-07-12,California,0.00837002244770971,0.00017987798336396862,,
2020-07-12,Colorado,0.006677284126367417,0.00031205134709095286,,
2020-07-12,Connecticut,0.013203112435446114,0.0012140151176712353,,
2020-07-12,Delaware,0.013485063112496642,0.0005444999710372356,,
2020-07-12,District of Columbia,0.01584664966150376,0.0008298052003073785,,
2020-07-12,Florida,0.013098416318095532,0.0002058923866860011,,
2020-07-12,Georgia,0.010525775033979175,0.00028657485653777175,,
2020-07-12,Guam,,,,
2020-07-12,Hawaii,0.0008445678674626185,1.3361190242955664e-05,,
2020-07-12,Idaho,0.006500143084910674,6.043337842137351e-05,,
2020-07-12,Illinois,0.012116759844813753,0.0005764537479515848,,
2020-07-12,Indiana,0.007968751742015655,0.0004158238449664072,,
2020-07-12,Iowa,0.01130407384008742,0.00024006392340428521,,
2020-07-12,Kansas,0.006633374312769357,0.00010313616448980602,,
2020-07-12,Kentucky,0.004450696409444251,0.00014616445550699923,,
2020-07-12,Louisiana,0.01677453718316431,0.0007324788318763809,,
2020-07-12,Maine,0.0026552862254494818,8.553337940131136e-05,,
2020-07-12,Maryland,0.012277138005158714,0.0005528501599500953,,
2020-07-12,Massachusetts,0.016338776956961537,0.0012188528201179673,,
2020-07-12,Michigan,0.0077264466700838605,0.0006343969483066412,,
2020-07-12,Minnesota,0.007656279908050103,0.00027861412269659393,,
2020-07-12,Mississippi,0.012141147404845216,0.0004178987821713472,,
2020-07-12,Missouri,0.0047902632189951435,0.00018275676011180183,,
2020-07-12,Montana,0.0016875741553489766,2.7838253984710078e-05,,
2020-07-12,Nebraska,0.011137361137361138,0.0001554001554001554,,
2020-07-12,Nevada,0.009492450687668094,0.00020288424068434598,,
2020-07-12,New Hampshire,0.004505731522705047,0.000291004464053134,,
2020-07-12,New Jersey,0.01995587628471337,0.001747947639257384,,
2020-07-12,New Mexico,0.007182066435548266,0.0002604622176852412,,
2020-07-12,New York,0.02071534386528846,0.0016325955976243386,,
2020-07-12,North Carolina,0.008451573236661774,0.00015085237499931072,,
2020-07-12,North Dakota,0.005767075555602824,0.00012097830234206017,,
2020-07-12,Northern Mariana Islands,,,,
2020-07-12,Ohio,0.005634142048719111,0.00026267237445089405,,
2020-07-12,Oklahoma,0.005164444224385212,0.00010770424821796685,,
2020-07-12,Oregon,0.002981423307478816,5.8060585363391896e-05,,
2020-07-12,Pennsylvania,0.007801781555588964,0.0005433431049095467,,
2020-07-12,Puerto Rico,0.002850359660826687,4.930702955853084e-05,,
2020-07-12,Rhode Island,0.016384459370572518,0.0009237079682115746,,
2020-07-12,South Carolina,0.011430358611157352,0.00019390931057269834,,
2020-07-12,South Dakota,0.008676495940593944,0.0001261152230330364,,
2020-07-12,Tennessee,0.009187367662648929,0.00010990681375636381,,
2020-07-12,Texas,0.009496472949176077,0.00011640585622585749,,
2020-07-12,Utah,0.009703974912571625,7.05994384881869e-05,,
2020-07-12,Vermont,0.0020736763112882556,8.960329740134437e-05,,
2020-07-12,Virgin Islands,,,,
2020-07-12,Virginia,0.008399322349281072,0.0002336644649594819,,
2020-07-12,Washington,0.0057827059241581415,0.00019713925983118956,,
2020-07-12,West Virginia,0.0023203251516904365,5.2486148577352006e-05,,
2020-07-12,Wisconsin,0.0069052058409308885,0.00014329240962108157,,
2020-07-12,Wyoming,0.0032002144934311387,3.6092644662757204e-05,,
2020-07-13,Alabama,0.011418017217987617,0.0002310532244669742,,
2020-07-13,Alaska,0.002495545120214051,2.031100206359781e-05,,
2020-07-13,Arizona,0.017838292653258352,0.00032389549835641027,,
2020-07-13,Arkansas,0.009676423785832678,0.00010800251849835706,,
2020-07-13,California,0.008587909297765753,0.00018100190146507834,,
2020-07-13,Colorado,0.0067441780999616535,0.0003124129361374082,,
2020-07-13,Connecticut,0.01326537678025768,0.0012204370007683923,,
2020-07-13,Delaware,0.01356405246999721,0.0005444999710372356,,
2020-07-13,District of Columbia,0.01593284421576104,0.0008298052003073785,,
2020-07-13,Florida,0.013711287218714273,0.00020759156931604355,,
2020-07-13,Georgia,0.010870325217305509,0.00028861418964088706,,
2020-07-13,Guam,,,,
2020-07-13,Hawaii,0.00085933549878378,1.4767631321161523e-05,,
2020-07-13,Idaho,0.006831934182126058,6.043337842137351e-05,,
2020-07-13,Illinois,0.012189528258673695,0.0005769997060405661,,
2020-07-13,Indiana,0.008034289195841883,0.0004161251665931944,,
2020-07-13,Iowa,0.011374624540981497,0.00024102162522637676,,
2020-07-13,Kansas,0.006966847911286397,0.00010347995170477204,,
2020-07-13,Kentucky,0.004532899839737093,0.0001477409596496017,,
2020-07-13,Louisiana,0.017140133321439845,0.0007339798130892424,,
2020-07-13,Maine,0.0026695417886830335,8.553337940131136e-05,,
2020-07-13,Maryland,0.01234693138178393,0.0005538495877776639,,
2020-07-13,Massachusetts,0.01637245096880864,0.001219584863853774,,
2020-07-13,Michigan,0.007768425128908013,0.0006350999368515433,,
2020-07-13,Minnesota,0.007745110774442328,0.00027897595921957654,,
2020-07-13,Mississippi,0.012272639976016827,0.00041823336886644033,,
2020-07-13,Missouri,0.004890097999002309,0.0001848913853422182,,
2020-07-13,Montana,0.001831565124235408,3.071807336243871e-05,,
2020-07-13,Nebraska,0.011258111258111258,0.00015645015645015644,,
2020-07-13,Nevada,0.009783947100927896,0.00020391063650568333,,
2020-07-13,New Hampshire,0.0045161511198834195,0.000291004464053134,,
2020-07-13,New Jersey,0.019981096269975438,0.0017518882619545826,,
2020-07-13,New Mexico,0.007307757377293621,0.0002618959546633251,,
2020-07-13,New York,0.02074383744732574,0.0016349403288832202,,
2020-07-13,North Carolina,0.008630981217894636,0.00015232938911483924,,
2020-07-13,North Dakota,0.005910654200140654,0.00012097830234206017,,
2020-07-13,Northern Mariana Islands,,,,
2020-07-13,Ohio,0.005742457897045658,0.00026318775517251123,,
2020-07-13,Oklahoma,0.005294608126260006,0.00010821469489198566,,
2020-07-13,Oregon,0.0030649619556177045,5.879552948191584e-05,,
2020-07-13,Pennsylvania,0.00784743801217417,0.0005437339992296255,,
2020-07-13,Puerto Rico,0.0029554692567718187,4.930702955853084e-05,,
2020-07-13,Rhode Island,0.01655008323782357,0.000931279345000194,,
2020-07-13,South Carolina,0.011737062203322286,0.000196128876042313,,
2020-07-13,South Dakota,0.008705421450463907,0.0001261152230330364,,
2020-07-13,Tennessee,0.009564599120534999,0.00011095927298522091,,
2020-07-13,Texas,0.00981639181651769,0.00011880856490334745,,
2020-07-13,Utah,0.009943684633950121,7.092780796952731e-05,,
2020-07-13,Vermont,0.0020816766056990896,8.960329740134437e-05,,
2020-07-13,Virgin Islands,,,,
2020-07-13,Virginia,0.008514847201743237,0.000233902170417223,,
2020-07-13,Washington,0.005968740677698423,0.0001972763525014477,,
2020-07-13,West Virginia,0.0023580495709804084,5.3032879291699425e-05,,
2020-07-13,Wisconsin,0.007026692883870501,0.00014329240962108157,,
2020-07-13,Wyoming,0.0032706810853917597,3.6092644662757204e-05,,
2020-07-14,Alabama,0.011769530575495202,0.0002392757591455142,,
2020-07-14,Alaska,0.002568664727643003,2.031100206359781e-05,,
2020-07-14,Arizona,0.018444193165517077,0.0003369952718454918,,
2020-07-14,Arkansas,0.00994191604492771,0.00011067750347664454,,
2020-07-14,California,0.008853230600407267,0.00018460354810727084,,
2020-07-14,Colorado,0.006826981991599925,0.0003144016758929125,,
2020-07-14,Connecticut,0.01327096102642912,0.0012207162130769642,,
2020-07-14,Delaware,0.013658839698997888,0.0005455531624705764,,
2020-07-14,District of Columbia,0.01599128120169818,0.0008298052003073785,,
2020-07-14,Florida,0.014157638221588853,0.0002139999152350608,,
2020-07-14,Georgia,0.011126892743897441,0.00029094485604444736,,
2020-07-14,Guam,,,,
2020-07-14,Hawaii,0.0008741031301049416,1.4767631321161523e-05,,
2020-07-14,Idaho,0.00708729483016147,6.102586252354384e-05,,
2020-07-14,Illinois,0.012249349666423508,0.0005791055443837798,,
2020-07-14,Indiana,0.008135834584069185,0.00041808375716731157,,
2020-07-14,Iowa,0.011473906296538322,0.00024229856098916552,,
2020-07-14,Kansas,0.0069950384629136105,0.00010416752613470408,,
2020-07-14,Kentucky,0.004662398394308009,0.00014976789354723342,,
2020-07-14,Louisiana,0.017615086662366712,0.0007386971826153783,,
2020-07-14,Maine,0.0026755441310971607,8.553337940131136e-05,,
2020-07-14,Maryland,0.012465530150655416,0.000555348729519017,,
2020-07-14,Massachusetts,0.01641681281919852,0.0012210489513253871,,
2020-07-14,Michigan,0.007837820140983349,0.0006357024984614593,,
2020-07-14,Minnesota,0.007817116242515864,0.0002800614687885243,,
2020-07-14,Mississippi,0.012561053707187122,0.0004255942761584897,,
2020-07-14,Missouri,0.005060211209672414,0.0001865334047502308,,
2020-07-14,Montana,0.0019563572972703153,3.263795294759113e-05,,
2020-07-14,Nebraska,0.0114014364014364,0.00015697515697515697,,
2020-07-14,Nevada,0.01015071254108577,0.00020972687949326153,,
2020-07-14,New Hampshire,0.004533269029533604,0.00029174872099444637,,
2020-07-14,New Jersey,0.020025343833403982,0.0017543652247928219,,
2020-07-14,New Mexico,0.007414331825997857,0.000263329691641409,,
2020-07-14,New York,0.02079037526557267,0.001635806860000633,,
2020-07-14,North Carolina,0.008839141740576453,0.00015577575538440572,,
2020-07-14,North Dakota,0.0059784552267279625,0.00012230773423592897,,
2020-07-14,Northern Mariana Islands,,,,
2020-07-14,Ohio,0.005840552027726795,0.0002636172391071922,,
2020-07-14,Oklahoma,0.00554804489991034,0.00010923558824002325,,
2020-07-14,Oregon,0.0031440909390454495,6.0510399091805056e-05,,
2020-07-14,Pennsylvania,0.007924209656637647,0.0005451412187819092,,
2020-07-14,Puerto Rico,0.0029888326959341778,4.98975329065372e-05,,
2020-07-14,Rhode Island,0.01664567186977989,0.0009322257670987714,,
2020-07-14,South Carolina,0.01218521264950539,0.00020036622830248643,,
2020-07-14,South Dakota,0.008760958429414236,0.0001261152230330364,,
2020-07-14,Tennessee,0.009834780439714459,0.00011381594803497593,,
2020-07-14,Texas,0.010207495411095386,0.00012368570490541665,,
2020-07-14,Utah,0.0101052424187696,7.421150278293135e-05,,
2020-07-14,Vermont,0.002088076841227757,8.960329740134437e-05,,
2020-07-14,Virgin Islands,,,,
2020-07-14,Virginia,0.00861004823756854,0.00023497184497705786,,
2020-07-14,Washington,0.006067310307614017,0.00020084076192815906,,
2020-07-14,West Virginia,0.002409442258129066,5.3032879291699425e-05,,
2020-07-14,Wisconsin,0.007184695263078288,0.00014433076041543724,,
2020-07-14,Wyoming,0.0033531785589066333,3.7811342027650404e-05,,
2020-07-15,Alabama,0.012142011396433065,0.0002489372373927987,,
2020-07-15,Alaska,0.002651262802701634,2.031100206359781e-05,,
2020-07-15,Arizona,0.018917080593117436,0.00035153458088282396,,
2020-07-15,Arkansas,0.010130502485896978,0.00011201499596578828,,
2020-07-15,California,0.009080670754322742,0.00018820519474946332,,
2020-07-15,Colorado,0.006913582568225977,0.00031548644303227853,,
2020-07-15,Connecticut,0.013300557531137756,0.0012229499115455407,,
2020-07-15,Delaware,0.0137441482050985,0.0005487127367705991,,
2020-07-15,District of Columbia,0.016108155173572457,0.000834187974252664,,
2020-07-15,Florida,0.01465190617463063,0.00021943729965119666,,
2020-07-15,Georgia,0.011473385149226743,0.00029424663344949117,,
2020-07-15,Guam,,,,
2020-07-15,Hawaii,0.0008937933051998237,1.4767631321161523e-05,,
2020-07-15,Idaho,0.007464707203243969,6.576573534090647e-05,,
2020-07-15,Illinois,0.01235822930816893,0.0005798854845108961,,
2020-07-15,Indiana,0.008240845171004542,0.0004195903653012478,,
2020-07-15,Iowa,0.011663531257312452,0.0002480447719217149,,
2020-07-15,Kansas,0.0072735061070360865,0.00010588646220953418,,
2020-07-15,Kentucky,0.004762844229679537,0.00015044353817977732,,
2020-07-15,Louisiana,0.018063451193237177,0.0007421279968162044,,
2020-07-15,Maine,0.0026845476447183514,8.553337940131136e-05,,
2020-07-15,Maryland,0.012588792916055557,0.0005565147286511805,,
2020-07-15,Massachusetts,0.016448583517332527,0.001225148396245904,,
2020-07-15,Michigan,0.007941862445628858,0.0006360037792664173,,
2020-07-15,Minnesota,0.007920963324611867,0.00028187065140343725,,
2020-07-15,Mississippi,0.012904005069657604,0.0004316168366701664,,
2020-07-15,Missouri,0.005211276995209573,0.00018735441445423708,,
2020-07-15,Montana,0.0020629106142462743,3.263795294759113e-05,,
2020-07-15,Nebraska,0.011538986538986539,0.00015855015855015855,,
2020-07-15,Nevada,0.010464789662414993,0.0002117796711359362,,
2020-07-15,New Hampshire,0.004549642682242476,0.0002932372348770711,,
2020-07-15,New Jersey,0.020069253629172768,0.0017602198642286597,,
2020-07-15,New Mexico,0.007570609156609002,0.0002661971655975768,,
2020-07-15,New York,0.02083288626274457,0.0016369792256300739,,
2020-07-15,North Carolina,0.009016974240086083,0.00015735123710763612,,
2020-07-15,North Dakota,0.006074174323086516,0.00012230773423592897,,
2020-07-15,Northern Mariana Islands,,,,
2020-07-15,Ohio,0.005953592199334832,0.0002641326198288094,,
2020-07-15,Oklahoma,0.005822409987195445,0.00011025648158806086,,
2020-07-15,Oregon,0.0032163604440336377,6.1000361837487685e-05,,
2020-07-15,Pennsylvania,0.008002466699517425,0.0005481120156145082,,
2020-07-15,Puerto Rico,0.0030644171244789916,5.048803625454355e-05,,
2020-07-15,Rhode Island,0.01669488581890592,0.0009341186112959263,,
2020-07-15,South Carolina,0.012559713877833098,0.0002013751216977658,,
2020-07-15,South Dakota,0.008853520060998115,0.0001284292638226334,,
2020-07-15,Tennessee,0.010150969262326816,0.00011622156912950646,,
2020-07-15,Texas,0.010632093481863763,0.000128742151525209,,
2020-07-15,Utah,0.010254322163298144,7.651008915231418e-05,,
2020-07-15,Vermont,0.0021088776066959265,8.960329740134437e-05,,
2020-07-15,Virgin Islands,,,,
2020-07-15,Virginia,0.008738884595664204,0.00023675463591011595,,
2020-07-15,Washington,0.00616971853229684,0.00020371970800357977,,
2020-07-15,West Virginia,0.0024914518652811783,5.3579610006046845e-05,,
2020-07-15,Wisconsin,0.007339236472971556,0.00014450381888116316,,
2020-07-15,Wyoming,0.0034116142693130023,3.7811342027650404e-05,,
2020-07-16,Alabama,0.012557454961066299,0.0002528429413651052,,
2020-07-16,Alaska,0.002754171879823863,2.031100206359781e-05,,
2020-07-16,Arizona,0.019394862441581846,0.00036074760839162855,,
2020-07-16,Arkansas,0.010403685326804586,0.00011402123469950389,,
2020-07-16,California,0.009317306601792752,0.0001913215131207221,,
2020-07-16,Colorado,0.007017901008128341,0.0003156672375555062,,
2020-07-16,Connecticut,0.01333238773431497,0.001225462822322689,,
2020-07-16,Delaware,0.013811552456832316,0.0005487127367705991,,
2020-07-16,District of Columbia,0.01618120140599388,0.0008385707481979494,,
2020-07-16,Florida,0.015329880044017568,0.00022701079937367157,,
2020-07-16,Georgia,0.011735682230727427,0.0002955090777514197,,
2020-07-16,Guam,,,,
2020-07-16,Hawaii,0.0009071544954427793,1.4767631321161523e-05,,
2020-07-16,Idaho,0.007856931678880727,6.754318764741745e-05,,
2020-07-16,Illinois,0.012453771973740663,0.0005816013527905517,,
2020-07-16,Indiana,0.008348567652580985,0.00042109697343518406,,
2020-07-16,Iowa,0.011943818657244584,0.00024932170768450366,,
2020-07-16,Kansas,0.007313385423972145,0.0001062302494245002,,
2020-07-16,Kentucky,0.004868470007233902,0.00015202004232237978,,
2020-07-16,Louisiana,0.018552342216854905,0.0007472742181174436,,
2020-07-16,Maine,0.002699553500753669,8.553337940131136e-05,,
2020-07-16,Maryland,0.012698896548392713,0.0005575141564787493,,
2020-07-16,Massachusetts,0.016482843164168273,0.00122690530121184,,
2020-07-16,Michigan,0.008031844979376325,0.0006378114640961656,,
2020-07-16,Minnesota,0.0080304188728141,0.0002833179974953676,,
2020-07-16,Mississippi,0.013315546704622181,0.00043763939718184316,,
2020-07-16,Missouri,0.005352326462357854,0.00018801122221744212,,
2020-07-16,Montana,0.0021742636301851147,3.359789274016734e-05,,
2020-07-16,Nebraska,0.011643461643461644,0.00016117516117516116,,
2020-07-16,Nevada,0.010956433260835575,0.00021451672665950242,,
2020-07-16,New Hampshire,0.004568993362716598,0.00029398149181838345,,
2020-07-16,New Jersey,0.02009436102521492,0.0017637101300461784,,
2020-07-16,New Mexico,0.007712549117439307,0.0002685867272277166,,
2020-07-16,New York,0.020871982107865488,0.001637896729166158,,
2020-07-16,North Carolina,0.009222180734536845,0.00015922212165397223,,
2020-07-16,North Dakota,0.006211105808155001,0.00012363716612979775,,
2020-07-16,Northern Mariana Islands,,,,
2020-07-16,Ohio,0.006064399054482528,0.00026653772986302295,,
2020-07-16,Oklahoma,0.005982690242837349,0.00011178782161011725,,
2020-07-16,Oregon,0.00331729276964426,6.173530595601163e-05,,
2020-07-16,Pennsylvania,0.008065635221642161,0.0005503010238069495,,
2020-07-16,Puerto Rico,0.003121991200909611,5.078328792854673e-05,,
2020-07-16,Rhode Island,0.016762081787904917,0.0009350650333945037,,
2020-07-16,South Carolina,0.012930583089937801,0.00021590318658978899,,
2020-07-16,South Dakota,0.008902114917579652,0.0001330573454018274,,
2020-07-16,Tennessee,0.010498581510486478,0.00011817613626881252,,
2020-07-16,Texas,0.011171376065327856,0.00013426479535108145,,
2020-07-16,Utah,0.010477613410609618,7.683845863365459e-05,,
2020-07-16,Vermont,0.0021200780188710944,8.960329740134437e-05,,
2020-07-16,Virgin Islands,,,,
2020-07-16,Virginia,0.008846327462563173,0.00023853742684317407,,
2020-07-16,Washington,0.006343003667503115,0.00020454226402512855,,
2020-07-16,West Virginia,0.00254612493671592,5.412634072039426e-05,,
2020-07-16,Wisconsin,0.007503988132342655,0.00014519605274406695,,
2020-07-16,Wyoming,0.0034820808612736234,4.1248736757436806e-05,,
2020-07-17,Alabama,0.012969198385094189,0.00026003765920882773,,
2020-07-17,Alaska,0.0028205211532316156,2.031100206359781e-05,,
2020-07-17,Arizona,0.019948363859884247,0.00037384738188071,,
2020-07-17,Arkansas,0.010620359110045873,0.00011803371216693511,,
2020-07-17,California,0.009576855052369476,0.00019431011352594564,,
2020-07-17,Colorado,0.00712493136587912,0.00031693279921809987,,
2020-07-17,Connecticut,0.013372315094440772,0.0012274173084826933,,
2020-07-17,Delaware,0.014046414146467333,0.0005487127367705991,,
2020-07-17,District of Columbia,0.016238177467282594,0.0008429535221432349,,
2020-07-17,Florida,0.015886532273619476,0.00023322495299211255,,
2020-07-17,Georgia,0.012067705082134627,0.0002982281885555734,,
2020-07-17,Guam,,,,
2020-07-17,Hawaii,0.0009226253473030438,1.5470851860264453e-05,,
2020-07-17,Idaho,0.00822308685402199,7.05056081582691e-05,,
2020-07-17,Illinois,0.012560311795104737,0.0005824592869303795,,
2020-07-17,Indiana,0.008461111280186024,0.00042230225994233306,,
2020-07-17,Iowa,0.012099924054245509,0.0002505986434472924,,
2020-07-17,Kansas,0.00763173238503068,0.00010657403663946623,,
2020-07-17,Kentucky,0.004991212115479379,0.00015472262085255542,,
2020-07-17,Louisiana,0.019019576225829914,0.0007524204394186828,,
2020-07-17,Maine,0.002728064627220773,8.628367220307725e-05,,
2020-07-17,Maryland,0.012816162746827441,0.0005595130121338866,,
2020-07-17,Massachusetts,0.016526472970822347,0.0012301262936493889,,
2020-07-17,Michigan,0.008109675853990484,0.0006385144526410677,,
2020-07-17,Minnesota,0.008150910434967303,0.00028458442532580664,,
2020-07-17,Mississippi,0.013660840173958315,0.00044566947786407886,,
2020-07-17,Missouri,0.005506676286711038,0.00018899643386224968,,
2020-07-17,Montana,0.0022875365257091075,3.551777232531976e-05,,
2020-07-17,Nebraska,0.01173953673953674,0.0001617001617001617,,
2020-07-17,Nevada,0.011417627116556483,0.00021828017800440598,,
2020-07-17,New Hampshire,0.004588344043190719,0.00029398149181838345,,
2020-07-17,New Jersey,0.020099990486210917,0.0017658493252246576,,
2020-07-17,New Mexico,0.0078645252371162,0.00027002046420580053,,
2020-07-17,New York,0.02091163864959179,0.0016386103430275569,,
2020-07-17,North Carolina,0.009416752727355798,0.00016128994141571213,,
2020-07-17,North Dakota,0.0063759553629947315,0.00012496659802366654,,
2020-07-17,Northern Mariana Islands,,,,
2020-07-17,Ohio,0.006208619759748405,0.00026731080094544873,,
2020-07-17,Oklahoma,0.006161091355406919,0.00011357438496918306,,
2020-07-17,Oregon,0.003391032162869496,6.27152314473769e-05,,
2020-07-17,Pennsylvania,0.008144048622249971,0.0005517082433592332,,
2020-07-17,Puerto Rico,0.003283198614915347,5.225954629856262e-05,,
2020-07-17,Rhode Island,0.016839688399988263,0.0009369578775916586,,
2020-07-17,South Carolina,0.013329499538431272,0.00022114943224524182,,
2020-07-17,South Dakota,0.00901203185508551,0.00013421436579662589,,
2020-07-17,Tennessee,0.010836120220312793,0.00012103281131856753,,
2020-07-17,Texas,0.011520593634005429,0.0001394646872650523,,
2020-07-17,Utah,0.010695650746219646,7.81519365590162e-05,,
2020-07-17,Vermont,0.0021344785488105963,8.960329740134437e-05,,
2020-07-17,Virgin Islands,,,,
2020-07-17,Virginia,0.008965417896891455,0.0002392505432163973,,
2020-07-17,Washington,0.006474338445610402,0.0002053648200466773,,
2020-07-17,West Virginia,0.0026150130067236943,5.467307143474168e-05,,
2020-07-17,Wisconsin,0.007656625699112937,0.00014571522814124478,,
2020-07-17,Wyoming,0.003555984847964031,4.1248736757436806e-05,,
2020-07-18,Alabama,0.01340972068049697,0.0002643544899150612,,
2020-07-18,Alaska,0.002920722096745365,2.1665068867837665e-05,,
2020-07-18,Arizona,0.020345387764091793,0.0003934250653369197,,
2020-07-18,Arkansas,0.010878160787328329,0.00011937120465607885,,
2020-07-18,California,0.009788151655378101,0.00019660903691457916,,
2020-07-18,Colorado,0.0071976107642166415,0.00031693279921809987,,
2020-07-18,Connecticut,0.013372315094440772,0.0012274173084826933,,
2020-07-18,Delaware,0.014143307758334694,0.0005508191196372809,,
2020-07-18,District of Columbia,0.016353590514508444,0.0008444144467916634,,
2020-07-18,Florida,0.016387936793707432,0.00023759427975507885,,
2020-07-18,Georgia,0.012463335704138991,0.0003015299659606172,,
2020-07-18,Guam,,,,
2020-07-18,Hawaii,0.0009366897580851024,1.6174072399367383e-05,,
2020-07-18,Idaho,0.008551323046624352,7.109809226043942e-05,,
2020-07-18,Illinois,0.012658350269083244,0.0005838631791591887,,
2020-07-18,Indiana,0.008594446100039383,0.0004248634937700247,,
2020-07-18,Iowa,0.012231129203872051,0.00025219481315077834,,
2020-07-18,Kansas,0.007645140086414355,0.00010726161106939826,,
2020-07-18,Kentucky,0.005123638463457985,0.00015494783573007006,,
2020-07-18,Louisiana,0.019019576225829914,0.0007524204394186828,,
2020-07-18,Maine,0.002735567555238432,8.778425780660903e-05,,
2020-07-18,Maryland,0.012954750072250304,0.0005610121538752398,,
2020-07-18,Massachusetts,0.01657903371105326,0.0012326152423511312,,
2020-07-18,Michigan,0.008173145676901644,0.0006394182950559418,,
2020-07-18,Minnesota,0.008233590080468825,0.0002854890166332631,,
2020-07-18,Mississippi,0.01400111484286805,0.000450353691595383,,
2020-07-18,Missouri,0.00564247129175368,0.00019014584744785849,,
2020-07-18,Montana,0.002372011227455814,3.551777232531976e-05,,
2020-07-18,Nebraska,0.011836136836136836,0.0001617001617001617,,
2020-07-18,Nevada,0.011839817931066572,0.00022135936546841797,,
2020-07-18,New Hampshire,0.004605461952840903,0.0002947257487596958,,
2020-07-18,New Jersey,0.020129601451049868,0.001767538163523457,,
2020-07-18,New Mexico,0.007998340688404031,0.00027193211350991236,,
2020-07-18,New York,0.020949969908432637,0.0016396297914009835,,
2020-07-18,North Carolina,0.009656422884502223,0.00016276695553124062,,
2020-07-18,North Dakota,0.006528840030789643,0.00012496659802366654,,
2020-07-18,Northern Mariana Islands,,,,
2020-07-18,Ohio,0.006341072605204023,0.00026902873668417274,,
2020-07-18,Oklahoma,0.00639487593210753,0.00011510572499123946,,
2020-07-18,Oregon,0.003486329916904768,6.345017556590084e-05,,
2020-07-18,Pennsylvania,0.008191581371571555,0.0005525682108634066,,
2020-07-18,Puerto Rico,0.0033815174223584053,5.2554797972565804e-05,,
2020-07-18,Rhode Island,0.016839688399988263,0.0009369578775916586,,
2020-07-18,South Carolina,0.013642660048325993,0.00022901880072842104,,
2020-07-18,South Dakota,0.0090964943439058,0.00013421436579662589,,
2020-07-18,Tennessee,0.011203879545139149,0.00012449089164195517,,
2020-07-18,Texas,0.011836352587815865,0.0001424411771192563,,
2020-07-18,Utah,0.010977391761209713,7.979378396571823e-05,,
2020-07-18,Vermont,0.002140878784339264,8.960329740134437e-05,,
2020-07-18,Virgin Islands,,,,
2020-07-18,Virginia,0.009077139462029761,0.00024067677596284378,,
2020-07-18,Washington,0.006565230885991542,0.00020687283941951673,,
2020-07-18,West Virginia,0.0026910085760179854,5.467307143474168e-05,,
2020-07-18,Wisconsin,0.007808051856623138,0.0001474458127985042,,
2020-07-18,Wyoming,0.003623014045194866,4.1248736757436806e-05,,
2020-07-19,Alabama,0.01377500678359111,0.00026456005328202474,,
2020-07-19,Alaska,0.003080501979645668,2.1665068867837665e-05,,
2020-07-19,Arizona,0.02067806442929253,0.0003984634397557972,,
2020-07-19,Arkansas,0.011110550107317053,0.00011937120465607885,,
2020-07-19,California,0.009999294996827486,0.00019694110362627066,,
2020-07-19,Colorado,0.007264685532334106,0.00031693279921809987,,
2020-07-19,Connecticut,0.013372315094440772,0.0012274173084826933,,
2020-07-19,Delaware,0.014238094987335373,0.0005508191196372809,,
2020-07-19,District of Columbia,0.016451472465953153,0.0008444144467916634,,
2020-07-19,Florida,0.016993719675355137,0.00024181796229261294,,
2020-07-19,Georgia,0.012701549232802886,0.0003020155214613589,,
2020-07-19,Guam,,,,
2020-07-19,Hawaii,0.0009556767126408814,1.6174072399367383e-05,,
2020-07-19,Idaho,0.008863562168468115,7.109809226043942e-05,,
2020-07-19,Illinois,0.01273517437160419,0.0005842531492227468,,
2020-07-19,Indiana,0.008733054048361518,0.00042516481539681193,,
